1,152.333333,0,0.007874,0.028253114,0.32554433,0.09787163,0.07405151,10,0.003937,-0.053328924,0.003937,10,0.011811,0,12,0.007874,0,-0.31842828,4,-0.11228707,0.47820115,20,0.003937,0.003937,-0.094651625,-0.028722586,24.972491,0,0.42433923,0.003937,0.16066141,149.555556,0,0.003937,0,0,0.003937,-0.05237476,0.003937,0,23.2137,0.003937,0.12667918,0,17.6,0,0,0.7344728,0,19.066239
1,124.583333,0,0.004444,0.24829836,0.19969872,0.06684503,0.13818213,7,0.004444,-0.033213414,0.008889,13,0.008889,0,12,0,0,-0.4970746,4,-0.05720559,0.56800133,23,0.008889,0.004444,-0.030399367,-0.15194103,15.448052,0.004444,0.13841523,0.004444,0.18366773,124.8,0,0,0,0,0,-0.01647763,0.004444,0,20.921394,0,0.06792525,0.008889,19.362554,0,0,0.5795054,0,20.805525
1,150.333333,0,0.003968,0.005236236,0.2930553,-0.007937241,-0.020732583,8,0.003968,-0.11527569,0.007937,13,0.003968,0,12,0.003968,0,-0.29475355,3,0.03886566,0.43196186,21,0,0.003968,-0.14790668,0.046955124,17.708788,0,0.30972505,0.003968,0.27236268,121.333333,0,0.007937,0,0.003968,0,-0.26663283,0.003968,0,23.408034,0,0.20454836,0.007937,12.6236,0.003968,0,0.6611593,0,19.124892
1,150.333333,0,0.003968,-0.17338234,0.19910657,0.09196603,0.11726151,9,0.003968,-0.10802199,0.007937,13,0.003968,0,12,0.003968,0,-0.33523527,5,-0.15274239,0.30249006,20,0.007937,0,-0.17102353,-0.04580581,24.484965,0,0.39182922,0.003968,0.25276875,111.4,0,0.007937,0,0,0,-0.13521308,0.003968,0,23.355658,0.003968,0.23452246,0.003968,18.257984,0,0,0.6228663,0.007937,19.124892
1,128.166667,0.004386,0.004386,0.06437349,0.16793007,-0.006998879,0.14672871,6,0,-0.07393342,0.004386,13,0.004386,0.004386,12,0,0,-0.20394091,5,-0.088249624,0.19835863,18,0.008772,0.004386,-0.13887462,0.07978639,24.743448,0.004386,0.3784405,0,0.008024121,112.7,0,0.004386,0.004386,0.008772,0,-0.19683446,0.004386,0,20.390619,0,-0.11169932,0.008772,21.558291,0.004386,0,0.4118618,0,21.035494
1,152.333333,0,0.003937,-0.18746431,0.1766501,0.013316463,0.01849145,9,0.003937,-0.060835384,0.003937,11,0.011811,0,12,0,0.003937,-0.27103972,5,-0.09966944,0.2981838,18,0.007874,0.003937,-0.12433288,-0.08996835,25.822783,0,0.28813845,0.003937,0.18197013,102.3,0,0.003937,0,0,0.003937,-0.15890303,0.003937,0,27.572538,0,0.15011066,0.007874,18.117538,0.003937,0.003937,0.5838427,0,19.066239
1,149.416667,0,0.003984,-0.024300823,0.26169205,0.015946893,0.06070263,9,0,-0.08599137,0.007968,14,0.011952,0,12,0,0,-0.2999105,4,-0.05572001,0.4499612,20,0.007968,0.007968,-0.063490584,-0.041342825,26.04037,0,0.31989226,0,0.15312023,152.428571,0,0.003984,0,0.003984,0,-0.05328387,0.003984,0,22.936411,0.003984,0.16608937,0.007968,20.086333,0,0,0.58374435,0,19.122217
1,153.333333,0,0.003906,0.07568336,0.4255085,0.031458065,0.09389712,5,0,-0.15816805,0.003906,17,0.007812,0.003906,12,0.003906,0,-0.29563624,4,-0.048134264,0.49894387,24,0.007812,0.007812,-0.15449919,0.034174997,24.862188,0,0.5085464,0,0.20684984,115.615385,0,0.003906,0,0,0,0.029228471,0.003906,0.003906,23.997853,0,0.1919451,0.007812,20.540792,0,0,0.62629145,0,19.617897
1,149.416667,0,0.003984,0.002299844,0.23791677,-0.077221505,-0.16594431,6,0.003984,-0.04598198,0.007968,13,0,0.003984,12,0,0.003984,-0.23036468,6,0.03540843,0.41643843,21,0,0.003984,-0.16369778,0.033877928,26.4653,0,0.097094804,0.007968,0.16656117,113.714286,0,0,0,0.003984,0,-0.03302882,0.003984,0.003984,21.177383,0.003984,0.11119988,0.003984,16.046368,0,0,0.48410454,0,19.122217
1,146.5,0,0,0.028635988,0.4995342,0.22397518,-0.094322115,11,0.012931,-0.17559968,0,19,0.00431,0,6,0.008621,0,0.14661872,7,-0.069995485,0.17136145,13,0,0.00431,-0.3968048,0.0819097,9.536287,0.00431,0.12469137,0,0.20273122,119.7,0,0.00431,0.00431,0,0,-0.1219696,0,0,23.455074,0,0.2448668,0,26.640885,0,0,0.12579986,0,20.167717
1,160.5,0,0.005155,-0.10276999,0.58222145,0.34765983,0.039316453,8,0.010309,-0.08472207,0,11,0.010309,0,6,0,0,0.086268,2,-0.21485089,0.20409803,11,0,0.005155,-0.5057424,0.020864768,8.0342,0.005155,0.045973126,0,0.2590177,125.6,0,0,0.005155,0.005155,0,0.018360455,0,0.005155,14.334199,0,0.21999346,0,0.605,0,0,0.104415536,0.010309,3.039583
1,375.461538,0.001965,0.003929,0.21233459,0.12220918,0.17456317,-0.08755623,29,0.007859,-0.02822756,0.003929,31,0.003929,0.001965,26,0.005894,0.005894,0.03512518,6,0.1726361,0.12705283,30,0.001965,0.001965,-0.1750836,0.054081842,37.959962,0,0.16905808,0.005894,-0.14058758,229.833333,0,0.001965,0.005894,0.003929,0.003929,0.003250761,0,0.001965,31.474176,0.003929,-0.035543207,0,15.452265,0.001965,0,0.21976405,0.003929,30.885471
1,364.730769,0,0,0.26636058,0.23558226,0.15507296,-0.08475921,25,0.004184,-0.032065284,0.002092,29,0.004184,0.004184,26,0.002092,0,0.03544833,4,0.13553871,0.16056067,33,0.004184,0,-0.16029194,0.025546886,46.819576,0,0.16903996,0.002092,-0.047409005,174.24,0.002092,0.004184,0.004184,0.006276,0,-0.11037204,0,0,28.064628,0.004184,-0.022239566,0.002092,19.39876,0.004184,0,0.1694545,0,30.68143
